train/actor_loss,time/episodes,train/n_updates,time/fps,time/total_timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean
,6752,,26,648192,,24627,2632.1885,,96.0
-457.6229496002197,6756,648832,26,648960,2566.541971206665,24656,2632.5344,0.0018832140971657787,96.0
,6760,,26,648960,,24656,2632.5344,,96.0
-460.2369213104248,6764,649600,26,649728,2534.7868156433105,24685,2634.6096,0.0018832140971657787,96.0
,6768,,26,649728,,24685,2634.6096,,96.0
-464.2992172241211,6772,650368,26,650496,2504.866594314575,24714,2633.9963,0.0018832140971657787,96.0
,6776,,26,650496,,24714,2633.9963,,96.0
-462.10442066192627,6780,651136,26,651264,2457.1317176818848,24743,2644.2588,0.0018832140971657787,96.0
,6784,,26,651264,,24743,2644.2588,,96.0
-465.0984945297241,6788,651904,26,652032,2460.320306777954,24773,2649.4343,0.0018832140971657787,96.0
,6792,,26,652032,,24773,2649.4343,,96.0
-458.27081871032715,6796,652672,26,652800,2562.93719291687,24802,2651.45,0.0018832140971657787,96.0
,6800,,26,652800,,24802,2651.45,,96.0
-459.34314155578613,6804,653440,26,653568,2535.0579204559326,24831,2655.1597,0.0018832140971657787,96.0
,6808,,26,653568,,24831,2655.1597,,96.0
-456.8349437713623,6812,654208,26,654336,2522.29305267334,24860,2658.2356,0.0018832140971657787,96.0
,6816,,26,654336,,24860,2658.2356,,96.0
-460.1960687637329,6820,654976,26,655104,2571.9853115081787,24889,2659.5144,0.0018832140971657787,96.0
,6824,,26,655104,,24889,2659.5144,,96.0
-461.661865234375,6828,655744,26,655872,2495.698543548584,24918,2667.4304,0.0018832140971657787,96.0
,6832,,26,655872,,24918,2667.4304,,96.0
-456.0962553024292,6836,656512,26,656640,2533.592071533203,24948,2673.2266,0.0018832140971657787,96.0
,6840,,26,656640,,24948,2673.2266,,96.0
-453.2097053527832,6844,657280,26,657408,2544.060935974121,24977,2682.2178,0.0018832140971657787,96.0
,6848,,26,657408,,24977,2682.2178,,96.0
-457.08612632751465,6852,658048,26,658176,2389.2903995513916,25007,2679.2563,0.0018832140971657787,96.0
,6856,,26,658176,,25007,2679.2563,,96.0
-460.1332654953003,6860,658816,26,658944,2461.259702682495,25036,2679.2607,0.0018832140971657787,96.0
,6864,,26,658944,,25036,2679.2607,,96.0
-459.9961633682251,6868,659584,26,659712,2452.6792316436768,25065,2674.9468,0.0018832140971657787,96.0
,6872,,26,659712,,25065,2674.9468,,96.0
-460.7158079147339,6876,660352,26,660480,2458.1305980682373,25094,2673.9182,0.0018832140971657787,96.0
,6880,,26,660480,,25094,2673.9182,,96.0
-459.16243267059326,6884,661120,26,661248,2565.502904891968,25123,2667.3535,0.0018832140971657787,96.0
,6888,,26,661248,,25123,2667.3535,,96.0
-463.64272117614746,6892,661888,26,662016,2487.8150177001953,25152,2667.2563,0.0018832140971657787,96.0
,6896,,26,662016,,25152,2667.2563,,96.0
-468.7447700500488,6900,662656,26,662784,2672.259853363037,25181,2666.0793,0.0018832140971657787,96.0
,6904,,26,662784,,25181,2666.0793,,96.0
-464.35821628570557,6908,663424,26,663552,2472.2371921539307,25210,2666.3435,0.0018832140971657787,96.0
,6912,,26,663552,,25210,2666.3435,,96.0
-461.27115631103516,6916,664192,26,664320,2534.1968746185303,25239,2664.1978,0.0018832140971657787,96.0
,6920,,26,664320,,25239,2664.1978,,96.0
-461.1340436935425,6924,664960,26,665088,2524.6867179870605,25268,2661.8267,0.0018832140971657787,96.0
,6928,,26,665088,,25268,2661.8267,,96.0
-466.56427097320557,6932,665728,26,665856,2538.0964889526367,25297,2658.1865,0.0018832140971657787,96.0
,6936,,26,665856,,25297,2658.1865,,96.0
-463.12700748443604,6940,666496,26,666624,2482.3383293151855,25327,2656.386,0.0018832140971657787,96.0
,6944,,26,666624,,25327,2656.386,,96.0
-460.8196105957031,6948,667264,26,667392,2559.09712600708,25356,2657.9333,0.0018832140971657787,96.0
,6952,,26,667392,,25356,2657.9333,,96.0
-457.55155181884766,6956,668032,26,668160,2448.5562133789062,25385,2655.458,0.0018832140971657787,96.0
,6960,,26,668160,,25385,2655.458,,96.0
-460.2587652206421,6964,668800,26,668928,2554.484510421753,25414,2654.0874,0.0018832140971657787,96.0
,6968,,26,668928,,25414,2654.0874,,96.0
-458.3941354751587,6972,669568,26,669696,2543.99400138855,25443,2659.4395,0.0018832140971657787,96.0
,6976,,26,669696,,25443,2659.4395,,96.0
-460.3530788421631,6980,670336,26,670464,2455.806053161621,25472,2653.453,0.0018832140971657787,96.0
,6984,,26,670464,,25472,2653.453,,96.0
-459.0604610443115,6988,671104,26,671232,2507.769390106201,25501,2658.2454,0.0018832140971657787,96.0
,6992,,26,671232,,25501,2658.2454,,96.0
-464.11558628082275,6996,671872,26,672000,2557.188745498657,25530,2650.6716,0.0018832140971657787,96.0
,7000,,26,672000,,25530,2650.6716,,96.0
-464.55830669403076,7004,672640,26,672768,2514.648551940918,25559,2650.0615,0.0018832140971657787,96.0
,7008,,26,672768,,25559,2650.0615,,96.0
-465.75553035736084,7012,673408,26,673536,2549.8051929473877,25588,2644.4465,0.0018832140971657787,96.0
,7016,,26,673536,,25588,2644.4465,,96.0
-466.0944490432739,7020,674176,26,674304,2445.6432342529297,25617,2647.3975,0.0018832140971657787,96.0
,7024,,26,674304,,25617,2647.3975,,96.0
-466.0564031600952,7028,674944,26,675072,2505.58650970459,25646,2649.565,0.0018832140971657787,96.0
,7032,,26,675072,,25646,2649.565,,96.0
-457.7819938659668,7036,675712,26,675840,2512.83811378479,25676,2648.1975,0.0018832140971657787,96.0
,7040,,26,675840,,25676,2648.1975,,96.0
-456.15649223327637,7044,676480,26,676608,2525.1075553894043,25707,2647.297,0.0018832140971657787,96.0
,7048,,26,676608,,25707,2647.297,,96.0
-461.6857624053955,7052,677248,26,677376,2594.2619667053223,25736,2643.106,0.0018832140971657787,96.0
,7056,,26,677376,,25736,2643.106,,96.0
-464.0417890548706,7060,678016,26,678144,2564.890510559082,25766,2640.7065,0.0018832140971657787,96.0
,7064,,26,678144,,25766,2640.7065,,96.0
-465.7407636642456,7068,678784,26,678912,2500.586643218994,25796,2643.7415,0.0018832140971657787,96.0
,7072,,26,678912,,25796,2643.7415,,96.0
-460.41357135772705,7076,679552,26,679680,2568.5290699005127,25826,2651.0276,0.0018832140971657787,96.0
,7080,,26,679680,,25826,2651.0276,,96.0
-464.29492950439453,7084,680320,26,680448,2559.182580947876,25855,2648.7622,0.0018832140971657787,96.0
,7088,,26,680448,,25855,2648.7622,,96.0
-469.33806896209717,7092,681088,26,681216,2577.767074584961,25885,2643.8643,0.0018832140971657787,96.0
,7096,,26,681216,,25885,2643.8643,,96.0
-469.2127981185913,7100,681856,26,681984,2561.0462532043457,25915,2642.6438,0.0018832140971657787,96.0
,7104,,26,681984,,25915,2642.6438,,96.0
-468.442440032959,7108,682624,26,682752,2588.815092086792,25945,2644.8706,0.0018832140971657787,96.0
,7112,,26,682752,,25945,2644.8706,,96.0
-464.9477729797363,7116,683392,26,683520,2476.0199909210205,25975,2642.5115,0.0018832140971657787,96.0
,7120,,26,683520,,25975,2642.5115,,96.0
-464.42771911621094,7124,684160,26,684288,2505.7454681396484,26004,2641.9087,0.0018832140971657787,96.0
,7128,,26,684288,,26004,2641.9087,,96.0
-467.9200553894043,7132,684928,26,685056,2543.7162437438965,26035,2631.7568,0.0018832140971657787,96.0
,7136,,26,685056,,26035,2631.7568,,96.0
-470.0979585647583,7140,685696,26,685824,2501.5717639923096,26066,2634.8828,0.0018832140971657787,96.0
,7144,,26,685824,,26066,2634.8828,,96.0
-462.4166679382324,7148,686464,26,686592,2479.519889831543,26096,2632.5562,0.0018832140971657787,96.0
,7152,,26,686592,,26096,2632.5562,,96.0
-472.0535497665405,7156,687232,26,687360,2551.7538356781006,26125,2636.9353,0.0018832140971657787,96.0
,7160,,26,687360,,26125,2636.9353,,96.0
-463.7622652053833,7164,688000,26,688128,2538.0342292785645,26155,2634.329,0.0018832140971657787,96.0
,7168,,26,688128,,26155,2634.329,,96.0
-468.7631244659424,7172,688768,26,688896,2515.6850242614746,26185,2630.989,0.0018832140971657787,96.0
,7176,,26,688896,,26185,2630.989,,96.0
-462.9252099990845,7180,689536,26,689664,2550.754047393799,26215,2626.8076,0.0018832140971657787,96.0
,7184,,26,689664,,26215,2626.8076,,96.0
-470.48132038116455,7188,690304,26,690432,2491.9478797912598,26245,2633.787,0.0018832140971657787,96.0
,7192,,26,690432,,26245,2633.787,,96.0
-469.54711723327637,7196,691072,26,691200,2570.840368270874,26274,2647.1504,0.0018832140971657787,96.0
,7200,,26,691200,,26274,2647.1504,,96.0
-469.5537395477295,7204,691840,26,691968,2542.9648666381836,26303,2644.9675,0.0018832140971657787,96.0
,7208,,26,691968,,26303,2644.9675,,96.0
-463.5199279785156,7212,692608,26,692736,2620.513822555542,26333,2647.2278,0.0018832140971657787,96.0
,7216,,26,692736,,26333,2647.2278,,96.0
-466.30457973480225,7220,693376,26,693504,2520.250955581665,26362,2641.5125,0.0018832140971657787,96.0
,7224,,26,693504,,26362,2641.5125,,96.0
-464.40482807159424,7228,694144,26,694272,2588.0698280334473,26391,2643.3315,0.0018832140971657787,96.0
,7232,,26,694272,,26391,2643.3315,,96.0
-461.7826261520386,7236,694912,26,695040,2511.203899383545,26420,2648.4421,0.0018832140971657787,96.0
,7240,,26,695040,,26420,2648.4421,,96.0
-467.6210174560547,7244,695680,26,695808,2481.4117107391357,26450,2650.1743,0.0018832140971657787,96.0
,7248,,26,695808,,26450,2650.1743,,96.0
-470.7108345031738,7252,696448,26,696576,2548.93900680542,26479,2651.3794,0.0018832140971657787,96.0
,7256,,26,696576,,26479,2651.3794,,96.0
-469.9379186630249,7260,697216,26,697344,2546.7578163146973,26508,2656.795,0.0018832140971657787,96.0
,7264,,26,697344,,26508,2656.795,,96.0
-469.33421897888184,7268,697984,26,698112,2471.8867568969727,26537,2649.2068,0.0018832140971657787,96.0
,7272,,26,698112,,26537,2649.2068,,96.0
-466.6224994659424,7276,698752,26,698880,2541.186985015869,26566,2651.2244,0.0018832140971657787,96.0
,7280,,26,698880,,26566,2651.2244,,96.0
-467.2986698150635,7284,699520,26,699648,2500.3145503997803,26595,2648.3428,0.0018832140971657787,96.0
,7288,,26,699648,,26595,2648.3428,,96.0
-467.9387197494507,7292,700288,26,700416,2578.4580841064453,26624,2638.906,0.0018832140971657787,96.0
,7296,,26,700416,,26624,2638.906,,96.0
-468.227765083313,7300,701056,26,701184,2551.2793579101562,26654,2633.9976,0.0018832140971657787,96.0
,7304,,26,701184,,26654,2633.9976,,96.0
-468.99657440185547,7308,701824,26,701952,2490.337257385254,26683,2641.9663,0.0018832140971657787,96.0
,7312,,26,701952,,26683,2641.9663,,96.0
-463.92036724090576,7316,702592,26,702720,2584.4818077087402,26712,2642.097,0.0018832140971657787,96.0
,7320,,26,702720,,26712,2642.097,,96.0
-471.15543937683105,7324,703360,26,703488,2473.445411682129,26741,2645.4062,0.0018832140971657787,96.0
,7328,,26,703488,,26741,2645.4062,,96.0
-466.09161472320557,7332,704128,26,704256,2552.270030975342,26770,2640.3496,0.0018832140971657787,96.0
,7336,,26,704256,,26770,2640.3496,,96.0
-475.41649627685547,7340,704896,26,705024,2609.1177654266357,26799,2638.4768,0.0018832140971657787,96.0
,7344,,26,705024,,26799,2638.4768,,96.0
-472.67520904541016,7348,705664,26,705792,2629.9953422546387,26828,2643.2466,0.0018832140971657787,96.0
,7352,,26,705792,,26828,2643.2466,,96.0
-473.04984283447266,7356,706432,26,706560,2502.5824604034424,26857,2642.8613,0.0018832140971657787,96.0
,7360,,26,706560,,26857,2642.8613,,96.0
-471.34317684173584,7364,707200,26,707328,2622.5437507629395,26886,2649.0056,0.0018832140971657787,96.0
,7368,,26,707328,,26886,2649.0056,,96.0
-474.55896854400635,7372,707968,26,708096,2616.5502281188965,26915,2651.749,0.0018832140971657787,96.0
,7376,,26,708096,,26915,2651.749,,96.0
-471.06199169158936,7380,708736,26,708864,2579.0631999969482,26944,2657.2727,0.0018832140971657787,96.0
,7384,,26,708864,,26944,2657.2727,,96.0
-475.31013774871826,7388,709504,26,709632,2630.7665252685547,26973,2665.3184,0.0018832140971657787,96.0
,7392,,26,709632,,26973,2665.3184,,96.0
-466.83670806884766,7396,710272,26,710400,2643.249927520752,27002,2664.586,0.0018832140971657787,96.0
,7400,,26,710400,,27002,2664.586,,96.0
-476.1750907897949,7404,711040,26,711168,2567.433656692505,27031,2665.519,0.0018832140971657787,96.0
,7408,,26,711168,,27031,2665.519,,96.0
-471.72990322113037,7412,711808,26,711936,2674.537052154541,27060,2660.5579,0.0018832140971657787,96.0
,7416,,26,711936,,27060,2660.5579,,96.0
-466.6134147644043,7420,712576,26,712704,2630.926410675049,27089,2661.2666,0.0018832140971657787,96.0
,7424,,26,712704,,27089,2661.2666,,96.0
-470.05003547668457,7428,713344,26,713472,2549.483751296997,27118,2666.5847,0.0018832140971657787,96.0
,7432,,26,713472,,27118,2666.5847,,96.0
-473.1296339035034,7436,714112,26,714240,2594.9835815429688,27147,2666.5757,0.0018832140971657787,96.0
,7440,,26,714240,,27147,2666.5757,,96.0
-473.0618724822998,7444,714880,26,715008,2572.281936645508,27176,2673.9429,0.0018832140971657787,96.0
,7448,,26,715008,,27176,2673.9429,,96.0
-472.20557498931885,7452,715648,26,715776,2578.901020050049,27205,2671.583,0.0018832140971657787,96.0
,7456,,26,715776,,27205,2671.583,,96.0
-471.46654510498047,7460,716416,26,716544,2509.892677307129,27234,2670.0828,0.0018832140971657787,96.0
,7464,,26,716544,,27234,2670.0828,,96.0
-470.4391098022461,7468,717184,26,717312,2631.9144344329834,27263,2664.7217,0.0018832140971657787,96.0
,7472,,26,717312,,27263,2664.7217,,96.0
-470.47885513305664,7476,717952,26,718080,2597.568161010742,27292,2664.6052,0.0018832140971657787,96.0
,7480,,26,718080,,27292,2664.6052,,96.0
-468.398006439209,7484,718720,26,718848,2507.5584144592285,27321,2657.4424,0.0018832140971657787,96.0
,7488,,26,718848,,27321,2657.4424,,96.0
-468.2271966934204,7492,719488,26,719616,2503.2440242767334,27350,2654.4734,0.0018832140971657787,96.0
,7496,,26,719616,,27350,2654.4734,,96.0
-472.1545763015747,7500,720256,26,720384,2517.5886554718018,27379,2656.429,0.0018832140971657787,96.0
,7504,,26,720384,,27379,2656.429,,96.0
-469.38644886016846,7508,721024,26,721152,2472.6301403045654,27407,2655.7253,0.0018832140971657787,96.0
,7512,,26,721152,,27407,2655.7253,,96.0
-480.1461820602417,7516,721792,26,721920,2537.4627380371094,27436,2650.9812,0.0018832140971657787,96.0
,7520,,26,721920,,27436,2650.9812,,96.0
-472.7839059829712,7524,722560,26,722688,2596.4188232421875,27465,2648.7388,0.0018832140971657787,96.0
,7528,,26,722688,,27465,2648.7388,,96.0
-473.5710792541504,7532,723328,26,723456,2664.5885276794434,27494,2647.9846,0.0018832140971657787,96.0
,7536,,26,723456,,27494,2647.9846,,96.0
-478.0658760070801,7540,724096,26,724224,2633.270742416382,27523,2649.2559,0.0018832140971657787,96.0
,7544,,26,724224,,27523,2649.2559,,96.0
-473.5071048736572,7548,724864,26,724992,2565.2646160125732,27552,2642.9956,0.0018832140971657787,96.0
,7552,,26,724992,,27552,2642.9956,,96.0
-479.36591625213623,7556,725632,26,725760,2588.0082817077637,27582,2644.1375,0.0018832140971657787,96.0
,7560,,26,725760,,27582,2644.1375,,96.0
-468.19242095947266,7564,726400,26,726528,2601.373222351074,27611,2644.5334,0.0018832140971657787,96.0
,7568,,26,726528,,27611,2644.5334,,96.0
-471.87428855895996,7572,727168,26,727296,2556.341411590576,27641,2645.1235,0.0018832140971657787,96.0
,7576,,26,727296,,27641,2645.1235,,96.0
-472.50924587249756,7580,727936,26,728064,2482.8756217956543,27671,2643.233,0.0018832140971657787,96.0
,7584,,26,728064,,27671,2643.233,,96.0
-475.23339653015137,7588,728704,26,728832,2573.0585079193115,27701,2641.051,0.0018832140971657787,96.0
,7592,,26,728832,,27701,2641.051,,96.0
-474.4946699142456,7596,729472,26,729600,2676.212173461914,27731,2639.8528,0.0018832140971657787,96.0
,7600,,26,729600,,27731,2639.8528,,96.0
-476.7501096725464,7604,730240,26,730368,2662.208293914795,27760,2636.3965,0.0018832140971657787,96.0
,7608,,26,730368,,27760,2636.3965,,96.0
-476.5809659957886,7612,731008,26,731136,2642.404026031494,27790,2639.6104,0.0018832140971657787,96.0
,7616,,26,731136,,27790,2639.6104,,96.0
-472.6021337509155,7620,731776,26,731904,2607.5083084106445,27820,2640.8904,0.0018832140971657787,96.0
,7624,,26,731904,,27820,2640.8904,,96.0
-475.18752002716064,7628,732544,26,732672,2542.51149559021,27849,2642.1687,0.0018832140971657787,96.0
,7632,,26,732672,,27849,2642.1687,,96.0
-473.5221300125122,7636,733312,26,733440,2498.223943710327,27878,2642.7324,0.0018832140971657787,96.0
,7640,,26,733440,,27878,2642.7324,,96.0
-475.2786684036255,7644,734080,26,734208,2576.947952270508,27908,2642.6475,0.0018832140971657787,96.0
,7648,,26,734208,,27908,2642.6475,,96.0
-478.8980083465576,7652,734848,26,734976,2621.5966720581055,27937,2646.346,0.0018832140971657787,96.0
,7656,,26,734976,,27937,2646.346,,96.0
-472.86427879333496,7660,735616,26,735744,2628.2236042022705,27966,2643.0596,0.0018832140971657787,96.0
,7664,,26,735744,,27966,2643.0596,,96.0
-476.6728525161743,7668,736384,26,736512,2562.756561279297,27996,2635.7676,0.0018832140971657787,96.0
,7672,,26,736512,,27996,2635.7676,,96.0
-475.1705617904663,7676,737152,26,737280,2577.6197471618652,28025,2630.6973,0.0018832140971657787,96.0
,7680,,26,737280,,28025,2630.6973,,96.0
-474.23185539245605,7684,737920,26,738048,2590.953281402588,28054,2634.1418,0.0018832140971657787,96.0
,7688,,26,738048,,28054,2634.1418,,96.0
-478.4223041534424,7692,738688,26,738816,2581.1699714660645,28084,2639.8274,0.0018832140971657787,96.0
,7696,,26,738816,,28084,2639.8274,,96.0
-474.19733142852783,7700,739456,26,739584,2566.575881958008,28113,2645.299,0.0018832140971657787,96.0
,7704,,26,739584,,28113,2645.299,,96.0
-472.3606195449829,7708,740224,26,740352,2572.1128120422363,28142,2648.49,0.0018832140971657787,96.0
,7712,,26,740352,,28142,2648.49,,96.0
-475.41732120513916,7716,740992,26,741120,2556.115285873413,28171,2651.497,0.0018832140971657787,96.0
,7720,,26,741120,,28171,2651.497,,96.0
-471.37229347229004,7724,741760,26,741888,2652.694149017334,28201,2651.4475,0.0018832140971657787,96.0
,7728,,26,741888,,28201,2651.4475,,96.0
-471.505410194397,7732,742528,26,742656,2550.8146686553955,28230,2644.7097,0.0018832140971657787,96.0
,7736,,26,742656,,28230,2644.7097,,96.0
-468.0204048156738,7740,743296,26,743424,2568.318431854248,28261,2636.9233,0.0018832140971657787,96.0
,7744,,26,743424,,28261,2636.9233,,96.0
-471.47240447998047,7748,744064,26,744192,2564.8792762756348,28291,2641.132,0.0018832140971657787,96.0
,7752,,26,744192,,28291,2641.132,,96.0
-473.9042110443115,7756,744832,26,744960,2654.49342918396,28320,2640.5593,0.0018832140971657787,96.0
,7760,,26,744960,,28320,2640.5593,,96.0
-470.5606107711792,7764,745600,26,745728,2621.143093109131,28350,2639.9666,0.0018832140971657787,96.0
,7768,,26,745728,,28350,2639.9666,,96.0
-473.52367305755615,7772,746368,26,746496,2598.0136337280273,28379,2645.6204,0.0018832140971657787,96.0
,7776,,26,746496,,28379,2645.6204,,96.0
-469.5122547149658,7780,747136,26,747264,2518.9280548095703,28408,2650.6387,0.0018832140971657787,96.0
